timestamp, x, y, z 
1.72883e+09, 71.9159, 120.564, -1.19126
1.72883e+09, 72.797, 120.609, -1.2088
1.72883e+09, 73.6927, 120.657, -1.2348
1.72883e+09, 74.5667, 120.709, -1.24046
1.72883e+09, 75.4366, 120.755, -1.24299
1.72883e+09, 76.2958, 120.793, -1.24496
1.72883e+09, 77.1472, 120.837, -1.23432
1.72883e+09, 77.9949, 120.875, -1.22604
1.72883e+09, 78.8603, 120.908, -1.21833
1.72883e+09, 79.7285, 120.95, -1.22571
1.72883e+09, 80.6027, 121.011, -1.24669
1.72883e+09, 81.4693, 121.076, -1.25854
1.72883e+09, 82.3137, 121.15, -1.24498
1.72883e+09, 83.1507, 121.217, -1.24543
1.72883e+09, 83.9835, 121.257, -1.2593
1.72883e+09, 84.8238, 121.285, -1.27256
1.72883e+09, 85.6726, 121.313, -1.28648
1.72883e+09, 86.5224, 121.346, -1.28444
1.72883e+09, 87.3603, 121.379, -1.27833
1.72883e+09, 88.1862, 121.412, -1.2692
1.72883e+09, 88.9988, 121.439, -1.25759
1.72883e+09, 89.7989, 121.467, -1.25575
1.72883e+09, 90.6013, 121.491, -1.25175
1.72883e+09, 91.3907, 121.52, -1.24383
1.72883e+09, 92.1753, 121.539, -1.24956
1.72883e+09, 92.9623, 121.552, -1.24501
1.72883e+09, 93.7483, 121.566, -1.24766
1.72883e+09, 94.5249, 121.586, -1.23405
1.72883e+09, 95.3021, 121.604, -1.21087
1.72883e+09, 96.0743, 121.618, -1.20209
1.72883e+09, 96.8591, 121.622, -1.20787
1.72883e+09, 97.6323, 121.631, -1.21229
1.72883e+09, 98.4221, 121.644, -1.2037
1.72883e+09, 99.1895, 121.642, -1.17943
1.72883e+09, 99.9597, 121.646, -1.15039
1.72883e+09, 100.709, 121.645, -1.12482
1.72883e+09, 101.46, 121.639, -1.11935
1.72883e+09, 102.207, 121.647, -1.10551
1.72883e+09, 102.957, 121.656, -1.09349
1.72883e+09, 103.709, 121.658, -1.07629
1.72883e+09, 104.468, 121.645, -1.06285
1.72883e+09, 105.228, 121.622, -1.04705
1.72883e+09, 105.966, 121.608, -1.03317
1.72883e+09, 106.687, 121.597, -1.00063
1.72883e+09, 107.403, 121.583, -0.968081
1.72883e+09, 108.128, 121.556, -0.947297
1.72883e+09, 108.867, 121.517, -0.924625
1.72883e+09, 109.599, 121.443, -0.925753
1.72883e+09, 110.331, 121.365, -0.914381
1.72883e+09, 111.05, 121.282, -0.900633
1.72883e+09, 111.778, 121.184, -0.87448
1.72883e+09, 112.491, 121.066, -0.847648
1.72883e+09, 113.216, 120.947, -0.81801
1.72883e+09, 113.959, 120.832, -0.799374
1.72883e+09, 114.698, 120.705, -0.788684
1.72883e+09, 115.417, 120.573, -0.782753
1.72883e+09, 116.131, 120.444, -0.791018
1.72883e+09, 116.828, 120.34, -0.77587
1.72883e+09, 117.506, 120.243, -0.750817
1.72883e+09, 118.176, 120.142, -0.727085
1.72883e+09, 118.852, 120.046, -0.70545
1.72883e+09, 119.518, 119.95, -0.698043
1.72883e+09, 120.191, 119.859, -0.707443
