timestamp, x, y, z 
1.72883e+09, 112.602, 121.256, 2.05457
1.72883e+09, 113.352, 121.164, 2.08104
1.72883e+09, 114.034, 121.074, 2.10189
1.72883e+09, 114.781, 120.964, 2.12557
1.72883e+09, 115.455, 120.862, 2.14771
1.72883e+09, 116.127, 120.77, 2.16878
1.72883e+09, 116.853, 120.668, 2.18638
1.72883e+09, 117.51, 120.581, 2.20174
1.72883e+09, 118.233, 120.482, 2.22154
1.72883e+09, 118.887, 120.393, 2.23946
1.72883e+09, 119.602, 120.296, 2.267
1.72883e+09, 120.243, 120.214, 2.28807
1.72883e+09, 120.877, 120.133, 2.30433
1.72883e+09, 121.571, 120.045, 2.32532
1.72883e+09, 122.2, 119.969, 2.34549
1.72883e+09, 122.887, 119.889, 2.36984
1.72883e+09, 123.506, 119.822, 2.39094
1.72883e+09, 124.12, 119.759, 2.41137
1.72883e+09, 124.791, 119.692, 2.42939
1.72883e+09, 125.398, 119.629, 2.44484
1.72883e+09, 126.059, 119.564, 2.45999
1.72883e+09, 126.654, 119.513, 2.47912
1.72883e+09, 127.242, 119.469, 2.49605
1.72883e+09, 127.879, 119.421, 2.51301
1.72883e+09, 128.454, 119.378, 2.52586
1.72883e+09, 129.085, 119.341, 2.54263
1.72883e+09, 129.657, 119.318, 2.56008
1.72883e+09, 130.282, 119.291, 2.57977
1.72883e+09, 130.846, 119.271, 2.59523
1.72883e+09, 131.407, 119.261, 2.61081
1.72883e+09, 132.02, 119.263, 2.62801
1.72883e+09, 132.575, 119.275, 2.64208
1.72883e+09, 133.182, 119.296, 2.65687
1.72883e+09, 133.73, 119.333, 2.67082
1.72883e+09, 134.271, 119.385, 2.6872
1.72883e+09, 134.862, 119.457, 2.70367
1.72883e+09, 135.396, 119.531, 2.71704
1.72883e+09, 135.98, 119.625, 2.7319
1.72883e+09, 136.509, 119.719, 2.74604
1.72883e+09, 137.089, 119.826, 2.76097
1.72883e+09, 137.613, 119.917, 2.77252
1.72883e+09, 138.136, 119.995, 2.78135
1.72883e+09, 138.71, 120.07, 2.78759
1.72883e+09, 139.227, 120.124, 2.79482
1.72883e+09, 139.793, 120.179, 2.80169
1.72883e+09, 140.303, 120.225, 2.8064
1.72883e+09, 140.861, 120.271, 2.81047
1.72883e+09, 141.364, 120.297, 2.81527
1.72883e+09, 141.915, 120.311, 2.82207
1.72883e+09, 142.414, 120.316, 2.82828
1.72883e+09, 142.958, 120.319, 2.83406
1.72883e+09, 143.448, 120.316, 2.83887
1.72883e+09, 143.932, 120.308, 2.84458
1.72883e+09, 144.46, 120.285, 2.85052
